date,station_name,river_basin,upstream_dam_outflow_cumec,discharge_cumec,water_level_m,warning_level_m,danger_level_m,highest_flood_level_m
2021-01-25,Mundali_Barrage_Cuttack,Mahanadi,421.04,1391.06,21.57,26.5,27.5,29.2
2021-01-26,Mundali_Barrage_Cuttack,Mahanadi,504.63,1561.19,21.49,26.5,27.5,29.2
2021-01-27,Mundali_Barrage_Cuttack,Mahanadi,416.96,1604.79,21.58,26.5,27.5,29.2
2021-01-28,Mundali_Barrage_Cuttack,Mahanadi,621.84,1543.71,21.55,26.5,27.5,29.2
2021-01-29,Mundali_Barrage_Cuttack,Mahanadi,514.55,1471.06,21.49,26.5,27.5,29.2
2021-01-30,Mundali_Barrage_Cuttack,Mahanadi,416.91,1454.55,21.47,26.5,27.5,29.2
2021-01-31,Mundali_Barrage_Cuttack,Mahanadi,573.95,1731.78,21.51,26.5,27.5,29.2
2021-02-01,Mundali_Barrage_Cuttack,Mahanadi,406.58,1367.66,21.55,26.5,27.5,29.2
2021-02-02,Mundali_Barrage_Cuttack,Mahanadi,594.72,1740.45,21.6,26.5,27.5,29.2
2021-02-03,Mundali_Barrage_Cuttack,Mahanadi,584.07,1521.48,21.61,26.5,27.5,29.2
2021-02-04,Mundali_Barrage_Cuttack,Mahanadi,514.05,1384.55,21.52,26.5,27.5,29.2
2021-02-05,Mundali_Barrage_Cuttack,Mahanadi,474.79,1469.68,21.51,26.5,27.5,29.2
2021-02-06,Mundali_Barrage_Cuttack,Mahanadi,491.54,1322.65,21.48,26.5,27.5,29.2
2021-02-07,Mundali_Barrage_Cuttack,Mahanadi,580.89,1771.18,21.52,26.5,27.5,29.2
2021-02-08,Mundali_Barrage_Cuttack,Mahanadi,637.19,1867.26,21.46,26.5,27.5,29.2
2021-02-09,Mundali_Barrage_Cuttack,Mahanadi,592.1,1609.67,21.44,26.5,27.5,29.2
2021-02-10,Mundali_Barrage_Cuttack,Mahanadi,592.45,1685.17,21.44,26.5,27.5,29.2
2021-02-11,Mundali_Barrage_Cuttack,Mahanadi,586.73,1438.88,21.48,26.5,27.5,29.2
2021-02-12,Mundali_Barrage_Cuttack,Mahanadi,466.8,1464.22,21.52,26.5,27.5,29.2
2021-02-13,Mundali_Barrage_Cuttack,Mahanadi,470.51,1429.83,21.48,26.5,27.5,29.2
2021-02-14,Mundali_Barrage_Cuttack,Mahanadi,545.31,1543.61,21.5,26.5,27.5,29.2
2021-02-15,Mundali_Barrage_Cuttack,Mahanadi,565.74,1643.14,21.57,26.5,27.5,29.2
2021-02-16,Mundali_Barrage_Cuttack,Mahanadi,485.39,1472.11,21.56,26.5,27.5,29.2
2021-02-17,Mundali_Barrage_Cuttack,Mahanadi,479.67,1387.91,21.49,26.5,27.5,29.2
2021-02-18,Mundali_Barrage_Cuttack,Mahanadi,508.75,1326.2,21.42,26.5,27.5,29.2
2021-02-19,Mundali_Barrage_Cuttack,Mahanadi,505.48,1525.11,21.41,26.5,27.5,29.2
2021-02-20,Mundali_Barrage_Cuttack,Mahanadi,496.87,1277.83,21.41,26.5,27.5,29.2
2021-02-21,Mundali_Barrage_Cuttack,Mahanadi,464.92,1596.07,21.42,26.5,27.5,29.2
2021-02-22,Mundali_Barrage_Cuttack,Mahanadi,554.03,1603.06,21.37,26.5,27.5,29.2
2021-02-23,Mundali_Barrage_Cuttack,Mahanadi,448.69,1650.51,21.45,26.5,27.5,29.2
2021-02-24,Mundali_Barrage_Cuttack,Mahanadi,560.29,1673.14,21.53,26.5,27.5,29.2
2021-02-25,Mundali_Barrage_Cuttack,Mahanadi,591.71,1825.68,21.6,26.5,27.5,29.2
2021-02-26,Mundali_Barrage_Cuttack,Mahanadi,569.85,1720.66,21.62,26.5,27.5,29.2
2021-02-27,Mundali_Barrage_Cuttack,Mahanadi,446.83,1230.05,21.51,26.5,27.5,29.2
2021-02-28,Mundali_Barrage_Cuttack,Mahanadi,501.15,1463.97,21.49,26.5,27.5,29.2
2021-03-01,Mundali_Barrage_Cuttack,Mahanadi,527.04,1401.37,21.53,26.5,27.5,29.2
2021-03-02,Mundali_Barrage_Cuttack,Mahanadi,566.31,1765.65,21.58,26.5,27.5,29.2
2021-03-03,Mundali_Barrage_Cuttack,Mahanadi,458.89,1712.43,21.6,26.5,27.5,29.2
2021-03-04,Mundali_Barrage_Cuttack,Mahanadi,517.82,1474.86,21.55,26.5,27.5,29.2
2021-03-05,Mundali_Barrage_Cuttack,Mahanadi,594.38,1494.0,21.55,26.5,27.5,29.2
2021-03-06,Mundali_Barrage_Cuttack,Mahanadi,485.49,1346.82,21.59,26.5,27.5,29.2
2021-03-07,Mundali_Barrage_Cuttack,Mahanadi,553.71,1859.34,21.62,26.5,27.5,29.2
2021-03-08,Mundali_Barrage_Cuttack,Mahanadi,595.06,1486.82,21.67,26.5,27.5,29.2
2021-03-09,Mundali_Barrage_Cuttack,Mahanadi,461.05,1297.17,21.54,26.5,27.5,29.2
2021-03-10,Mundali_Barrage_Cuttack,Mahanadi,481.84,1345.76,21.47,26.5,27.5,29.2
2021-03-11,Mundali_Barrage_Cuttack,Mahanadi,863.22,2684.29,21.52,26.5,27.5,29.2
2021-03-12,Mundali_Barrage_Cuttack,Mahanadi,465.42,1368.7,21.47,26.5,27.5,29.2
2021-03-13,Mundali_Barrage_Cuttack,Mahanadi,506.61,1474.27,21.46,26.5,27.5,29.2
2021-03-14,Mundali_Barrage_Cuttack,Mahanadi,513.32,1379.03,21.53,26.5,27.5,29.2
2021-03-15,Mundali_Barrage_Cuttack,Mahanadi,476.3,1427.47,21.45,26.5,27.5,29.2
2021-03-16,Mundali_Barrage_Cuttack,Mahanadi,502.9,1706.66,21.46,26.5,27.5,29.2
2021-03-17,Mundali_Barrage_Cuttack,Mahanadi,626.2,1682.16,21.51,26.5,27.5,29.2
2021-03-18,Mundali_Barrage_Cuttack,Mahanadi,655.81,2038.14,21.53,26.5,27.5,29.2
2021-03-19,Mundali_Barrage_Cuttack,Mahanadi,476.37,1183.74,21.54,26.5,27.5,29.2
2021-03-20,Mundali_Barrage_Cuttack,Mahanadi,406.15,1448.58,21.51,26.5,27.5,29.2
2021-03-21,Mundali_Barrage_Cuttack,Mahanadi,519.28,1680.07,21.52,26.5,27.5,29.2
2021-03-22,Mundali_Barrage_Cuttack,Mahanadi,505.11,1481.99,21.45,26.5,27.5,29.2
2021-03-23,Mundali_Barrage_Cuttack,Mahanadi,522.35,1615.37,21.51,26.5,27.5,29.2
2021-03-24,Mundali_Barrage_Cuttack,Mahanadi,554.15,1351.45,21.51,26.5,27.5,29.2
2021-03-25,Mundali_Barrage_Cuttack,Mahanadi,480.85,1435.45,21.44,26.5,27.5,29.2
2021-03-26,Mundali_Barrage_Cuttack,Mahanadi,462.5,1406.17,21.35,26.5,27.5,29.2
2021-03-27,Mundali_Barrage_Cuttack,Mahanadi,537.12,1594.94,21.34,26.5,27.5,29.2
2021-03-28,Mundali_Barrage_Cuttack,Mahanadi,485.33,1543.59,21.28,26.5,27.5,29.2
2021-03-29,Mundali_Barrage_Cuttack,Mahanadi,556.48,1613.21,21.39,26.5,27.5,29.2
2021-03-30,Mundali_Barrage_Cuttack,Mahanadi,552.08,1729.95,21.41,26.5,27.5,29.2
2021-03-31,Mundali_Barrage_Cuttack,Mahanadi,477.35,1486.91,21.33,26.5,27.5,29.2
2021-04-01,Mundali_Barrage_Cuttack,Mahanadi,516.34,1570.29,21.24,26.5,27.5,29.2
2021-04-02,Mundali_Barrage_Cuttack,Mahanadi,571.27,1208.4,21.31,26.5,27.5,29.2
2021-04-03,Mundali_Barrage_Cuttack,Mahanadi,449.55,1450.55,21.22,26.5,27.5,29.2
2021-04-04,Mundali_Barrage_Cuttack,Mahanadi,549.22,1469.98,21.28,26.5,27.5,29.2
2021-04-05,Mundali_Barrage_Cuttack,Mahanadi,475.93,1231.2,21.23,26.5,27.5,29.2
2021-04-06,Mundali_Barrage_Cuttack,Mahanadi,558.7,1529.63,21.2,26.5,27.5,29.2
2021-04-07,Mundali_Barrage_Cuttack,Mahanadi,524.78,1597.45,21.25,26.5,27.5,29.2
2021-04-08,Mundali_Barrage_Cuttack,Mahanadi,532.22,1754.13,21.34,26.5,27.5,29.2
2021-04-09,Mundali_Barrage_Cuttack,Mahanadi,448.7,1407.08,21.42,26.5,27.5,29.2
2021-04-10,Mundali_Barrage_Cuttack,Mahanadi,521.83,1503.84,21.45,26.5,27.5,29.2
2021-04-11,Mundali_Barrage_Cuttack,Mahanadi,616.61,1796.94,21.57,26.5,27.5,29.2
2021-04-12,Mundali_Barrage_Cuttack,Mahanadi,569.78,1770.69,21.54,26.5,27.5,29.2
2021-04-13,Mundali_Barrage_Cuttack,Mahanadi,400.23,1414.67,21.42,26.5,27.5,29.2
2021-04-14,Mundali_Barrage_Cuttack,Mahanadi,519.09,1479.74,21.51,26.5,27.5,29.2
2021-04-15,Mundali_Barrage_Cuttack,Mahanadi,501.88,1450.81,21.58,26.5,27.5,29.2
2021-04-16,Mundali_Barrage_Cuttack,Mahanadi,578.1,1669.75,21.61,26.5,27.5,29.2
2021-04-17,Mundali_Barrage_Cuttack,Mahanadi,477.03,1420.79,21.52,26.5,27.5,29.2
2021-04-18,Mundali_Barrage_Cuttack,Mahanadi,560.85,1274.85,21.49,26.5,27.5,29.2
2021-04-19,Mundali_Barrage_Cuttack,Mahanadi,557.23,1663.15,21.45,26.5,27.5,29.2
2021-04-20,Mundali_Barrage_Cuttack,Mahanadi,522.05,1614.8,21.52,26.5,27.5,29.2
2021-04-21,Mundali_Barrage_Cuttack,Mahanadi,558.47,1470.24,21.41,26.5,27.5,29.2
2021-04-22,Mundali_Barrage_Cuttack,Mahanadi,531.82,1761.33,21.42,26.5,27.5,29.2
2021-04-23,Mundali_Barrage_Cuttack,Mahanadi,526.79,1523.24,21.42,26.5,27.5,29.2
2021-04-24,Mundali_Barrage_Cuttack,Mahanadi,666.84,1849.82,21.51,26.5,27.5,29.2
2021-04-25,Mundali_Barrage_Cuttack,Mahanadi,453.6,1161.49,21.41,26.5,27.5,29.2
2021-04-26,Mundali_Barrage_Cuttack,Mahanadi,551.16,1876.35,21.54,26.5,27.5,29.2
2021-04-27,Mundali_Barrage_Cuttack,Mahanadi,513.09,1470.75,21.51,26.5,27.5,29.2
2021-04-28,Mundali_Barrage_Cuttack,Mahanadi,598.14,1827.47,21.58,26.5,27.5,29.2
2021-04-29,Mundali_Barrage_Cuttack,Mahanadi,440.76,1201.16,21.55,26.5,27.5,29.2
2021-04-30,Mundali_Barrage_Cuttack,Mahanadi,578.94,1547.62,21.41,26.5,27.5,29.2
2021-05-01,Mundali_Barrage_Cuttack,Mahanadi,593.14,1692.52,21.39,26.5,27.5,29.2
2021-05-02,Mundali_Barrage_Cuttack,Mahanadi,551.02,1517.15,21.34,26.5,27.5,29.2
2021-05-03,Mundali_Barrage_Cuttack,Mahanadi,470.04,1499.63,21.45,26.5,27.5,29.2
2021-05-04,Mundali_Barrage_Cuttack,Mahanadi,495.2,1338.21,21.47,26.5,27.5,29.2
2021-05-05,Mundali_Barrage_Cuttack,Mahanadi,674.32,1939.7,21.6,26.5,27.5,29.2
2021-05-06,Mundali_Barrage_Cuttack,Mahanadi,596.36,1801.96,21.51,26.5,27.5,29.2
2021-05-07,Mundali_Barrage_Cuttack,Mahanadi,432.21,1474.99,21.53,26.5,27.5,29.2
2021-05-08,Mundali_Barrage_Cuttack,Mahanadi,534.35,1480.77,21.4,26.5,27.5,29.2
2021-05-09,Mundali_Barrage_Cuttack,Mahanadi,422.09,1106.0,21.37,26.5,27.5,29.2
2021-05-10,Mundali_Barrage_Cuttack,Mahanadi,469.82,1339.16,21.35,26.5,27.5,29.2
2021-05-11,Mundali_Barrage_Cuttack,Mahanadi,425.81,1390.54,21.42,26.5,27.5,29.2
2021-05-12,Mundali_Barrage_Cuttack,Mahanadi,479.35,1756.2,21.49,26.5,27.5,29.2
2021-05-13,Mundali_Barrage_Cuttack,Mahanadi,619.48,1614.89,21.45,26.5,27.5,29.2
2021-05-14,Mundali_Barrage_Cuttack,Mahanadi,595.16,1543.27,21.45,26.5,27.5,29.2
2021-05-15,Mundali_Barrage_Cuttack,Mahanadi,429.53,1415.07,21.43,26.5,27.5,29.2
2021-05-16,Mundali_Barrage_Cuttack,Mahanadi,599.18,1515.78,21.45,26.5,27.5,29.2
2021-05-17,Mundali_Barrage_Cuttack,Mahanadi,416.32,962.58,21.37,26.5,27.5,29.2
2021-05-18,Mundali_Barrage_Cuttack,Mahanadi,652.94,2107.77,21.47,26.5,27.5,29.2
2021-05-19,Mundali_Barrage_Cuttack,Mahanadi,506.95,1554.3,21.49,26.5,27.5,29.2
2021-05-20,Mundali_Barrage_Cuttack,Mahanadi,429.37,1304.2,21.44,26.5,27.5,29.2
2021-05-21,Mundali_Barrage_Cuttack,Mahanadi,798.43,2522.87,21.61,26.5,27.5,29.2
2021-05-22,Mundali_Barrage_Cuttack,Mahanadi,22822.03,43284.59,26.57,26.5,27.5,29.2
2021-05-23,Mundali_Barrage_Cuttack,Mahanadi,488.9,1602.52,24.79,26.5,27.5,29.2
2021-05-24,Mundali_Barrage_Cuttack,Mahanadi,478.25,1397.28,23.58,26.5,27.5,29.2
2021-05-25,Mundali_Barrage_Cuttack,Mahanadi,429.15,1445.3,22.76,26.5,27.5,29.2
2021-05-26,Mundali_Barrage_Cuttack,Mahanadi,413.48,1683.68,22.28,26.5,27.5,29.2
2021-05-27,Mundali_Barrage_Cuttack,Mahanadi,484.37,1617.75,21.98,26.5,27.5,29.2
2021-05-28,Mundali_Barrage_Cuttack,Mahanadi,465.13,1049.04,21.72,26.5,27.5,29.2
2021-05-29,Mundali_Barrage_Cuttack,Mahanadi,469.41,1407.59,21.61,26.5,27.5,29.2
2021-05-30,Mundali_Barrage_Cuttack,Mahanadi,577.9,1428.14,21.57,26.5,27.5,29.2
2021-05-31,Mundali_Barrage_Cuttack,Mahanadi,518.23,1522.3,21.57,26.5,27.5,29.2
2021-06-01,Mundali_Barrage_Cuttack,Mahanadi,575.54,1876.69,21.62,26.5,27.5,29.2
2021-06-02,Mundali_Barrage_Cuttack,Mahanadi,761.12,2687.86,21.73,26.5,27.5,29.2
2021-06-03,Mundali_Barrage_Cuttack,Mahanadi,1005.42,3241.31,21.77,26.5,27.5,29.2
2021-06-04,Mundali_Barrage_Cuttack,Mahanadi,845.19,2758.13,21.97,26.5,27.5,29.2
2021-06-05,Mundali_Barrage_Cuttack,Mahanadi,1811.48,6300.05,22.39,26.5,27.5,29.2
2021-06-06,Mundali_Barrage_Cuttack,Mahanadi,1183.25,3963.36,22.36,26.5,27.5,29.2
2021-06-07,Mundali_Barrage_Cuttack,Mahanadi,755.65,2658.68,22.19,26.5,27.5,29.2
2021-06-08,Mundali_Barrage_Cuttack,Mahanadi,988.95,3456.07,22.2,26.5,27.5,29.2
2021-06-09,Mundali_Barrage_Cuttack,Mahanadi,1311.54,4711.29,22.38,26.5,27.5,29.2
2021-06-10,Mundali_Barrage_Cuttack,Mahanadi,1427.77,5114.35,22.55,26.5,27.5,29.2
2021-06-11,Mundali_Barrage_Cuttack,Mahanadi,8779.12,18582.34,24.36,26.5,27.5,29.2
2021-06-12,Mundali_Barrage_Cuttack,Mahanadi,2263.3,8298.33,24.19,26.5,27.5,29.2
2021-06-13,Mundali_Barrage_Cuttack,Mahanadi,32189.31,62409.53,30.2,26.5,27.5,29.2
2021-06-14,Mundali_Barrage_Cuttack,Mahanadi,1132.55,4150.78,27.49,26.5,27.5,29.2
2021-06-15,Mundali_Barrage_Cuttack,Mahanadi,1449.24,5030.7,25.74,26.5,27.5,29.2
2021-06-16,Mundali_Barrage_Cuttack,Mahanadi,608.32,1752.42,24.27,26.5,27.5,29.2
2021-06-17,Mundali_Barrage_Cuttack,Mahanadi,524.44,1707.93,23.35,26.5,27.5,29.2
2021-06-18,Mundali_Barrage_Cuttack,Mahanadi,970.12,3340.01,23.0,26.5,27.5,29.2
2021-06-19,Mundali_Barrage_Cuttack,Mahanadi,6059.05,14333.03,24.02,26.5,27.5,29.2
2021-06-20,Mundali_Barrage_Cuttack,Mahanadi,946.96,2885.83,23.25,26.5,27.5,29.2
2021-06-21,Mundali_Barrage_Cuttack,Mahanadi,609.29,2084.98,22.7,26.5,27.5,29.2
2021-06-22,Mundali_Barrage_Cuttack,Mahanadi,1200.19,4297.47,22.75,26.5,27.5,29.2
2021-06-23,Mundali_Barrage_Cuttack,Mahanadi,556.29,1993.92,22.45,26.5,27.5,29.2
2021-06-24,Mundali_Barrage_Cuttack,Mahanadi,790.9,2543.02,22.25,26.5,27.5,29.2
2021-06-25,Mundali_Barrage_Cuttack,Mahanadi,693.28,1927.71,22.05,26.5,27.5,29.2
2021-06-26,Mundali_Barrage_Cuttack,Mahanadi,2260.63,8456.94,22.88,26.5,27.5,29.2
2021-06-27,Mundali_Barrage_Cuttack,Mahanadi,711.98,2406.04,22.48,26.5,27.5,29.2
2021-06-28,Mundali_Barrage_Cuttack,Mahanadi,493.6,1644.54,22.07,26.5,27.5,29.2
2021-06-29,Mundali_Barrage_Cuttack,Mahanadi,576.9,1930.94,21.84,26.5,27.5,29.2
2021-06-30,Mundali_Barrage_Cuttack,Mahanadi,797.74,2657.36,21.9,26.5,27.5,29.2
2021-07-01,Mundali_Barrage_Cuttack,Mahanadi,28752.88,55044.05,28.17,26.5,27.5,29.2
2021-07-02,Mundali_Barrage_Cuttack,Mahanadi,605.18,1582.85,25.89,26.5,27.5,29.2
2021-07-03,Mundali_Barrage_Cuttack,Mahanadi,1602.04,5740.06,24.86,26.5,27.5,29.2
2021-07-04,Mundali_Barrage_Cuttack,Mahanadi,1116.25,4046.04,24.01,26.5,27.5,29.2
2021-07-05,Mundali_Barrage_Cuttack,Mahanadi,556.53,1464.39,23.01,26.5,27.5,29.2
2021-07-06,Mundali_Barrage_Cuttack,Mahanadi,557.57,2114.81,22.51,26.5,27.5,29.2
2021-07-07,Mundali_Barrage_Cuttack,Mahanadi,9497.94,19509.91,24.24,26.5,27.5,29.2
2021-07-08,Mundali_Barrage_Cuttack,Mahanadi,720.38,2303.95,23.36,26.5,27.5,29.2
2021-07-09,Mundali_Barrage_Cuttack,Mahanadi,1203.32,3998.94,23.04,26.5,27.5,29.2
2021-07-10,Mundali_Barrage_Cuttack,Mahanadi,1503.12,5562.29,23.14,26.5,27.5,29.2
2021-07-11,Mundali_Barrage_Cuttack,Mahanadi,926.12,3123.53,22.8,26.5,27.5,29.2
2021-07-12,Mundali_Barrage_Cuttack,Mahanadi,1084.08,4090.73,22.64,26.5,27.5,29.2
2021-07-13,Mundali_Barrage_Cuttack,Mahanadi,1076.74,3710.15,22.53,26.5,27.5,29.2
2021-07-14,Mundali_Barrage_Cuttack,Mahanadi,1090.31,4163.69,22.51,26.5,27.5,29.2
2021-07-15,Mundali_Barrage_Cuttack,Mahanadi,8351.96,17632.57,24.11,26.5,27.5,29.2
2021-07-16,Mundali_Barrage_Cuttack,Mahanadi,748.86,2057.5,23.32,26.5,27.5,29.2
2021-07-17,Mundali_Barrage_Cuttack,Mahanadi,7442.56,16752.17,24.48,26.5,27.5,29.2
2021-07-18,Mundali_Barrage_Cuttack,Mahanadi,24661.85,45852.53,28.7,26.5,27.5,29.2
2021-07-19,Mundali_Barrage_Cuttack,Mahanadi,1072.86,3472.61,26.37,26.5,27.5,29.2
2021-07-20,Mundali_Barrage_Cuttack,Mahanadi,655.23,2460.6,24.8,26.5,27.5,29.2
2021-07-21,Mundali_Barrage_Cuttack,Mahanadi,441.54,1627.07,23.7,26.5,27.5,29.2
2021-07-22,Mundali_Barrage_Cuttack,Mahanadi,980.19,3826.95,23.32,26.5,27.5,29.2
2021-07-23,Mundali_Barrage_Cuttack,Mahanadi,2283.39,8459.89,23.57,26.5,27.5,29.2
2021-07-24,Mundali_Barrage_Cuttack,Mahanadi,583.35,2130.56,22.92,26.5,27.5,29.2
2021-07-25,Mundali_Barrage_Cuttack,Mahanadi,2093.63,7696.18,23.19,26.5,27.5,29.2
2021-07-26,Mundali_Barrage_Cuttack,Mahanadi,974.22,3107.7,22.79,26.5,27.5,29.2
2021-07-27,Mundali_Barrage_Cuttack,Mahanadi,567.21,1497.09,22.38,26.5,27.5,29.2
2021-07-28,Mundali_Barrage_Cuttack,Mahanadi,948.68,3304.72,22.34,26.5,27.5,29.2
2021-07-29,Mundali_Barrage_Cuttack,Mahanadi,593.5,1908.35,22.11,26.5,27.5,29.2
2021-07-30,Mundali_Barrage_Cuttack,Mahanadi,9162.35,19140.47,24.05,26.5,27.5,29.2
2021-07-31,Mundali_Barrage_Cuttack,Mahanadi,1063.22,4088.25,23.46,26.5,27.5,29.2
2021-08-01,Mundali_Barrage_Cuttack,Mahanadi,993.17,3545.43,23.06,26.5,27.5,29.2
2021-08-02,Mundali_Barrage_Cuttack,Mahanadi,1167.87,3939.28,22.76,26.5,27.5,29.2
2021-08-03,Mundali_Barrage_Cuttack,Mahanadi,1018.18,3417.28,22.53,26.5,27.5,29.2
2021-08-04,Mundali_Barrage_Cuttack,Mahanadi,24755.92,48142.0,27.75,26.5,27.5,29.2
2021-08-05,Mundali_Barrage_Cuttack,Mahanadi,709.76,2173.13,25.58,26.5,27.5,29.2
2021-08-06,Mundali_Barrage_Cuttack,Mahanadi,26541.02,52964.18,30.2,26.5,27.5,29.2
2021-08-07,Mundali_Barrage_Cuttack,Mahanadi,588.62,1992.27,27.16,26.5,27.5,29.2
2021-08-08,Mundali_Barrage_Cuttack,Mahanadi,8122.54,19150.44,27.3,26.5,27.5,29.2
2021-08-09,Mundali_Barrage_Cuttack,Mahanadi,962.32,3676.68,25.57,26.5,27.5,29.2
2021-08-10,Mundali_Barrage_Cuttack,Mahanadi,1454.93,5226.29,24.62,26.5,27.5,29.2
2021-08-11,Mundali_Barrage_Cuttack,Mahanadi,1389.55,4914.82,24.04,26.5,27.5,29.2
2021-08-12,Mundali_Barrage_Cuttack,Mahanadi,731.84,2184.87,23.22,26.5,27.5,29.2
2021-08-13,Mundali_Barrage_Cuttack,Mahanadi,814.66,2899.62,22.87,26.5,27.5,29.2
2021-08-14,Mundali_Barrage_Cuttack,Mahanadi,906.66,3330.79,22.57,26.5,27.5,29.2
2021-08-15,Mundali_Barrage_Cuttack,Mahanadi,776.88,2544.18,22.23,26.5,27.5,29.2
2021-08-16,Mundali_Barrage_Cuttack,Mahanadi,840.63,2899.19,22.23,26.5,27.5,29.2
2021-08-17,Mundali_Barrage_Cuttack,Mahanadi,989.83,3351.18,22.23,26.5,27.5,29.2
2021-08-18,Mundali_Barrage_Cuttack,Mahanadi,1033.13,3798.84,22.3,26.5,27.5,29.2
2021-08-19,Mundali_Barrage_Cuttack,Mahanadi,499.83,1903.05,22.02,26.5,27.5,29.2
2021-08-20,Mundali_Barrage_Cuttack,Mahanadi,1343.8,4744.23,22.37,26.5,27.5,29.2
2021-08-21,Mundali_Barrage_Cuttack,Mahanadi,1187.42,4316.62,22.39,26.5,27.5,29.2
2021-08-22,Mundali_Barrage_Cuttack,Mahanadi,470.97,1344.19,22.09,26.5,27.5,29.2
2021-08-23,Mundali_Barrage_Cuttack,Mahanadi,1195.02,4313.84,22.3,26.5,27.5,29.2
2021-08-24,Mundali_Barrage_Cuttack,Mahanadi,1061.03,3801.94,22.33,26.5,27.5,29.2
2021-08-25,Mundali_Barrage_Cuttack,Mahanadi,24692.02,46230.15,27.31,26.5,27.5,29.2
2021-08-26,Mundali_Barrage_Cuttack,Mahanadi,1505.4,4970.6,25.73,26.5,27.5,29.2
2021-08-27,Mundali_Barrage_Cuttack,Mahanadi,1939.1,6899.58,24.92,26.5,27.5,29.2
2021-08-28,Mundali_Barrage_Cuttack,Mahanadi,20945.28,49234.14,29.62,26.5,27.5,29.2
2021-08-29,Mundali_Barrage_Cuttack,Mahanadi,431.52,1718.76,26.76,26.5,27.5,29.2
2021-08-30,Mundali_Barrage_Cuttack,Mahanadi,7780.9,18996.14,27.16,26.5,27.5,29.2
2021-08-31,Mundali_Barrage_Cuttack,Mahanadi,600.15,1606.97,25.17,26.5,27.5,29.2
2021-09-01,Mundali_Barrage_Cuttack,Mahanadi,1272.15,4310.29,24.23,26.5,27.5,29.2
2021-09-02,Mundali_Barrage_Cuttack,Mahanadi,670.86,2021.8,23.37,26.5,27.5,29.2
2021-09-03,Mundali_Barrage_Cuttack,Mahanadi,6467.0,16773.49,24.62,26.5,27.5,29.2
2021-09-04,Mundali_Barrage_Cuttack,Mahanadi,1329.97,4869.23,23.94,26.5,27.5,29.2
2021-09-05,Mundali_Barrage_Cuttack,Mahanadi,888.54,2944.97,23.28,26.5,27.5,29.2
2021-09-06,Mundali_Barrage_Cuttack,Mahanadi,422.32,1391.65,22.65,26.5,27.5,29.2
2021-09-07,Mundali_Barrage_Cuttack,Mahanadi,1205.28,3957.43,22.48,26.5,27.5,29.2
2021-09-08,Mundali_Barrage_Cuttack,Mahanadi,1646.49,6226.35,22.74,26.5,27.5,29.2
2021-09-09,Mundali_Barrage_Cuttack,Mahanadi,1813.18,6395.72,22.95,26.5,27.5,29.2
2021-09-10,Mundali_Barrage_Cuttack,Mahanadi,951.21,3247.84,22.68,26.5,27.5,29.2
2021-09-11,Mundali_Barrage_Cuttack,Mahanadi,1643.55,6137.49,22.88,26.5,27.5,29.2
2021-09-12,Mundali_Barrage_Cuttack,Mahanadi,1660.88,6114.62,22.99,26.5,27.5,29.2
2021-09-13,Mundali_Barrage_Cuttack,Mahanadi,6177.77,14953.3,24.13,26.5,27.5,29.2
2021-09-14,Mundali_Barrage_Cuttack,Mahanadi,8142.71,18423.07,25.38,26.5,27.5,29.2
2021-09-15,Mundali_Barrage_Cuttack,Mahanadi,24561.48,50856.71,30.02,26.5,27.5,29.2
2021-09-16,Mundali_Barrage_Cuttack,Mahanadi,24654.3,43904.64,30.2,26.5,27.5,29.2
2021-09-17,Mundali_Barrage_Cuttack,Mahanadi,660.1,2408.11,27.27,26.5,27.5,29.2
2021-09-18,Mundali_Barrage_Cuttack,Mahanadi,1076.68,3797.98,25.48,26.5,27.5,29.2
2021-09-19,Mundali_Barrage_Cuttack,Mahanadi,1566.86,5293.86,24.61,26.5,27.5,29.2
2021-09-20,Mundali_Barrage_Cuttack,Mahanadi,5928.56,13496.01,25.06,26.5,27.5,29.2
2021-09-21,Mundali_Barrage_Cuttack,Mahanadi,1300.23,4662.62,24.2,26.5,27.5,29.2
2021-09-22,Mundali_Barrage_Cuttack,Mahanadi,821.24,2505.98,23.35,26.5,27.5,29.2
2021-09-23,Mundali_Barrage_Cuttack,Mahanadi,612.63,1468.94,22.59,26.5,27.5,29.2
2021-09-24,Mundali_Barrage_Cuttack,Mahanadi,1184.41,3933.18,22.52,26.5,27.5,29.2
2021-09-25,Mundali_Barrage_Cuttack,Mahanadi,9363.37,20650.99,24.46,26.5,27.5,29.2
2021-09-26,Mundali_Barrage_Cuttack,Mahanadi,1171.35,4034.89,23.73,26.5,27.5,29.2
2021-09-27,Mundali_Barrage_Cuttack,Mahanadi,915.59,3349.83,23.22,26.5,27.5,29.2
2021-09-28,Mundali_Barrage_Cuttack,Mahanadi,2289.16,8649.14,23.54,26.5,27.5,29.2
2021-09-29,Mundali_Barrage_Cuttack,Mahanadi,1138.91,4143.43,23.14,26.5,27.5,29.2
2021-09-30,Mundali_Barrage_Cuttack,Mahanadi,10078.97,21595.47,25.04,26.5,27.5,29.2
2021-10-01,Mundali_Barrage_Cuttack,Mahanadi,425.98,1419.47,23.8,26.5,27.5,29.2
2021-10-02,Mundali_Barrage_Cuttack,Mahanadi,668.39,2114.29,23.06,26.5,27.5,29.2
2021-10-03,Mundali_Barrage_Cuttack,Mahanadi,580.01,1370.97,22.56,26.5,27.5,29.2
