date,rainfall_imd_mm,temp_max_c,temp_min_c,pressure_hpa,wind_speed_kmh,relative_humidity_pct
2022-08-12,14.75,39.5,29.78,994.88,17.91,80.63
2022-08-13,0.2,40.98,29.11,999.03,13.05,86.49
2022-08-14,1.3,43.16,31.71,994.5,15.16,81.49
2022-08-15,10.37,41.67,32.47,995.06,12.0,84.5
2022-08-16,34.24,38.29,26.56,994.47,21.08,84.86
2022-08-17,7.42,42.37,32.89,996.58,16.65,81.43
2022-08-18,5.1,40.64,32.54,993.41,11.95,84.55
2022-08-19,34.16,40.69,29.12,989.76,17.24,100.0
2022-08-20,24.18,40.26,29.54,994.38,17.62,88.01
2022-08-21,28.13,44.14,35.94,993.66,25.83,98.08
2022-08-22,12.72,35.39,23.41,995.68,13.2,85.68
2022-08-23,20.15,43.29,33.04,995.77,20.85,85.99
2022-08-24,62.69,42.2,32.32,993.74,27.76,100.0
2022-08-25,38.32,42.11,33.16,997.01,21.96,89.49
2022-08-26,4.84,43.31,33.65,993.37,16.42,81.08
2022-08-27,43.07,42.73,31.78,993.2,23.25,96.12
2022-08-28,15.17,41.74,32.13,993.09,21.09,83.17
2022-08-29,51.39,41.72,35.22,993.29,25.55,100.0
2022-08-30,66.77,42.28,33.55,989.22,34.61,96.8
2022-08-31,39.91,40.81,30.75,995.91,24.62,93.92
2022-09-01,36.55,42.01,34.5,995.82,22.69,92.76
2022-09-02,20.79,43.31,31.84,994.79,17.97,82.95
2022-09-03,15.44,42.67,33.24,997.21,18.89,88.6
2022-09-04,3.97,38.98,32.68,994.94,8.35,82.21
2022-09-05,8.11,41.02,34.72,996.7,16.54,87.37
2022-09-06,10.87,43.18,36.18,993.84,24.1,89.17
2022-09-07,85.5,44.64,36.05,989.92,37.79,92.93
2022-09-08,34.95,42.92,34.96,992.37,28.74,88.57
2022-09-09,19.08,45.99,35.75,995.32,24.69,89.61
2022-09-10,57.9,45.59,36.1,991.81,28.86,96.41
2022-09-11,15.63,42.98,34.1,993.78,18.63,82.44
2022-09-12,37.5,42.37,30.65,995.01,22.14,96.94
2022-09-13,4.86,45.66,36.15,992.9,15.41,91.77
2022-09-14,3.1,42.47,36.19,995.45,17.14,85.24
2022-09-15,15.94,46.34,35.27,996.88,15.07,80.02
2022-09-16,66.19,43.14,34.68,991.77,30.5,100.0
2022-09-17,22.6,41.81,30.43,994.31,18.52,90.36
2022-09-18,41.99,39.87,28.71,992.65,25.81,100.0
2022-09-19,167.42,41.77,31.8,985.07,55.29,100.0
2022-09-20,6.52,43.66,32.45,996.45,20.51,85.14
2022-09-21,4.23,43.43,31.85,992.09,13.67,77.94
2022-09-22,9.62,44.93,35.78,996.1,16.78,77.59
2022-09-23,22.68,41.78,33.59,992.76,19.47,91.56
2022-09-24,39.39,43.96,32.59,991.22,25.88,93.63
2022-09-25,210.48,43.86,32.9,983.64,67.32,100.0
2022-09-26,13.49,45.69,37.01,991.64,13.9,98.75
2022-09-27,1.38,47.23,40.39,993.93,12.61,83.89
2022-09-28,67.08,41.89,35.81,991.21,32.11,100.0
2022-09-29,26.67,42.59,30.86,991.67,23.16,85.47
2022-09-30,16.21,41.47,30.67,994.91,20.5,82.22
2022-10-01,242.82,43.43,32.57,993.17,74.63,100.0
2022-10-02,0.0,42.53,35.53,1006.03,19.31,61.24
2022-10-03,0.0,43.28,35.56,1006.5,11.34,51.88
2022-10-04,128.77,40.79,31.74,1001.37,47.21,97.01
2022-10-05,0.0,40.39,30.59,1007.73,16.97,53.09
2022-10-06,0.0,40.56,29.9,1007.15,9.37,54.62
2022-10-07,3.75,43.28,34.57,1005.45,17.93,57.18
2022-10-08,0.0,42.88,33.24,1007.58,19.95,58.79
2022-10-09,0.0,44.09,36.06,1006.91,13.7,55.23
2022-10-10,0.0,44.31,34.52,1007.05,8.66,60.32
2022-10-11,0.0,46.71,38.11,1007.61,12.18,51.85
2022-10-12,138.15,44.46,37.25,1000.7,48.55,99.37
2022-10-13,0.0,42.02,34.7,1008.35,17.45,51.88
2022-10-14,0.0,42.56,34.51,1007.73,8.77,49.72
2022-10-15,1.08,42.34,34.1,1007.18,15.71,62.24
2022-10-16,0.0,44.11,32.77,1010.55,11.14,58.2
2022-10-17,0.0,43.59,34.55,1006.9,14.24,60.89
2022-10-18,1.13,42.87,31.08,1005.4,17.11,56.24
2022-10-19,0.0,42.57,31.36,1009.74,11.9,53.04
2022-10-20,0.0,42.73,34.48,1006.99,17.69,57.64
2022-10-21,0.0,41.26,30.37,1008.62,15.64,55.65
2022-10-22,1.77,38.16,31.76,1008.54,18.22,64.56
2022-10-23,0.0,41.69,32.43,1005.24,11.9,53.95
2022-10-24,0.0,46.48,40.14,1008.2,16.54,52.14
2022-10-25,226.88,45.12,38.2,992.02,69.57,100.0
2022-10-26,0.0,43.76,34.11,1009.71,11.78,42.53
2022-10-27,0.0,40.23,28.89,1008.86,13.96,50.11
2022-10-28,0.0,43.85,35.9,1010.38,15.64,52.67
2022-10-29,0.0,39.96,29.31,1007.19,10.02,53.56
2022-10-30,0.07,42.48,32.51,1007.71,10.68,49.18
2022-10-31,0.0,43.36,36.02,1007.08,13.15,60.26
2022-11-01,0.0,41.41,32.27,1009.27,7.39,53.9
2022-11-02,0.4,45.93,38.76,1009.32,15.79,54.43
2022-11-03,0.0,41.49,29.87,1010.47,13.1,63.43
2022-11-04,0.0,44.1,35.95,1008.35,11.05,51.57
2022-11-05,96.88,42.88,32.91,1003.38,41.38,85.79
2022-11-06,0.0,43.3,33.11,1007.69,15.27,46.98
2022-11-07,2.24,41.35,29.66,1007.66,17.17,57.31
2022-11-08,0.0,46.03,34.27,1008.22,15.65,53.19
2022-11-09,0.0,41.58,29.86,1009.01,13.9,59.53
2022-11-10,0.0,41.64,30.65,1006.23,16.54,58.24
2022-11-11,0.0,42.28,31.63,1007.79,19.23,58.32
2022-11-12,0.0,44.56,38.32,1006.69,9.78,46.47
2022-11-13,0.36,43.89,31.96,1008.83,17.36,46.69
2022-11-14,3.16,41.0,29.83,1008.1,15.14,45.45
2022-11-15,0.0,41.09,34.82,1009.09,14.88,45.6
2022-11-16,0.0,41.91,29.93,1007.64,10.79,47.3
2022-11-17,0.0,43.06,33.7,1007.68,20.15,51.53
2022-11-18,0.0,41.17,32.35,1007.59,17.42,49.71
2022-11-19,0.0,41.98,33.8,1008.7,12.51,56.47
2022-11-20,0.0,43.19,33.34,1006.06,19.57,46.13
2022-11-21,0.0,44.43,35.8,1008.28,11.64,58.28
2022-11-22,0.0,40.42,31.74,1009.71,15.25,57.65
2022-11-23,0.0,42.35,35.38,1010.78,15.89,53.5
2022-11-24,0.0,42.33,36.21,1006.93,12.91,65.13
2022-11-25,0.0,37.72,29.23,1009.98,12.46,59.49
2022-11-26,2.72,38.5,30.55,1009.05,16.17,58.99
2022-11-27,0.0,39.03,27.97,1007.96,14.58,55.47
2022-11-28,0.0,44.96,33.1,1009.74,13.19,55.41
2022-11-29,0.0,41.38,31.35,1010.01,10.31,59.74
2022-11-30,0.0,39.74,30.01,1007.29,12.85,51.97
2022-12-01,0.0,40.19,28.54,1004.92,12.36,48.25
2022-12-02,0.0,41.14,29.65,1008.36,11.88,58.6
2022-12-03,1.21,41.19,31.22,1006.82,13.04,47.56
2022-12-04,0.0,36.91,30.52,1005.0,18.25,52.37
2022-12-05,0.0,36.96,26.74,1005.28,18.18,53.59
2022-12-06,0.0,40.64,33.52,1006.73,23.45,60.53
2022-12-07,0.0,36.47,29.09,1007.55,13.77,55.44
2022-12-08,0.0,41.06,32.22,1007.03,10.12,48.07
2022-12-09,0.0,43.32,31.94,1008.64,13.13,58.38
2022-12-10,0.0,39.63,28.26,1007.6,11.15,50.29
2022-12-11,0.0,37.44,27.08,1011.07,14.93,58.51
2022-12-12,0.0,39.37,32.47,1008.32,14.4,50.73
2022-12-13,0.37,37.39,27.76,1006.51,15.79,58.53
2022-12-14,0.0,37.97,27.72,1005.07,8.85,59.13
2022-12-15,0.0,39.31,32.52,1007.59,10.64,58.21
2022-12-16,0.0,39.72,33.02,1005.93,12.9,55.88
2022-12-17,1.78,40.45,28.78,1007.82,15.93,62.3
2022-12-18,0.0,40.06,30.45,1007.77,9.61,57.16
2022-12-19,7.26,37.88,31.19,1004.78,15.22,58.1
2022-12-20,0.0,37.44,28.04,1008.77,11.18,52.27
2022-12-21,0.0,35.59,28.57,1005.67,16.86,53.5
2022-12-22,0.0,38.23,27.05,1007.55,16.0,47.27
2022-12-23,0.0,38.96,29.42,1008.34,12.83,62.4
2022-12-24,0.0,35.93,25.56,1007.0,14.92,54.74
2022-12-25,0.0,39.99,31.39,1007.04,13.7,59.13
2022-12-26,0.0,35.35,28.16,1007.72,18.57,52.78
2022-12-27,0.0,36.1,27.21,1009.46,13.94,55.51
2022-12-28,0.47,40.59,29.87,1010.35,16.62,51.24
2022-12-29,0.0,39.17,32.29,1005.09,17.06,54.37
2022-12-30,0.0,38.7,31.55,1009.72,14.59,68.44
2022-12-31,0.0,37.57,31.14,1006.53,13.45,50.64
2023-01-01,0.0,37.52,26.98,1009.0,19.58,56.38
2023-01-02,0.0,37.92,26.93,1009.04,11.66,53.68
2023-01-03,0.0,37.72,30.56,1007.64,14.52,55.23
2023-01-04,0.0,37.72,28.75,1010.02,11.93,59.84
2023-01-05,0.0,36.97,28.06,1005.77,13.15,54.75
2023-01-06,0.0,38.33,32.18,1006.31,14.51,54.82
2023-01-07,1.38,38.59,27.37,1007.49,13.79,54.84
2023-01-08,0.0,39.81,33.62,1006.22,15.2,51.06
2023-01-09,0.0,40.73,33.63,1007.13,18.48,58.62
2023-01-10,0.0,37.88,29.54,1009.74,20.16,62.71
2023-01-11,1.29,34.93,24.36,1005.4,16.45,55.25
2023-01-12,0.0,39.73,30.45,1007.39,12.05,55.34
2023-01-13,0.0,38.28,28.23,1007.48,15.67,44.84
2023-01-14,0.0,34.28,28.03,1006.16,17.2,56.48
2023-01-15,0.0,38.19,29.94,1010.07,15.3,51.28
2023-01-16,0.0,39.7,33.04,1008.63,14.6,61.06
2023-01-17,0.0,38.68,27.24,1007.51,21.73,55.87
2023-01-18,0.0,36.31,27.61,1010.07,14.99,41.41
2023-01-19,0.0,37.6,30.52,1008.1,16.5,57.99
2023-01-20,0.0,38.75,27.59,1011.02,13.6,55.57
2023-01-21,0.0,33.19,21.97,1007.2,17.97,53.54
2023-01-22,0.0,36.15,29.55,1007.73,11.53,59.68
2023-01-23,0.0,35.58,24.89,1007.28,15.23,50.13
2023-01-24,0.0,37.98,31.33,1008.86,15.33,53.6
2023-01-25,0.0,38.71,30.22,1009.79,13.09,64.97
2023-01-26,0.0,33.33,22.09,1006.5,14.22,62.2
2023-01-27,0.61,33.45,22.43,1010.32,17.92,52.51
2023-01-28,0.0,37.3,29.86,1007.66,13.49,54.67
2023-01-29,0.0,35.93,28.28,1006.33,13.73,63.05
2023-01-30,0.0,36.98,25.51,1007.79,15.85,56.73
2023-01-31,0.0,38.37,28.63,1005.71,6.54,52.71
2023-02-01,0.0,34.87,24.5,1009.91,12.53,53.59
2023-02-02,0.0,34.85,23.96,1007.93,17.16,45.79
2023-02-03,0.48,35.73,24.03,1009.3,16.44,52.98
2023-02-04,0.0,37.59,26.9,1008.8,16.9,45.57
2023-02-05,0.0,33.3,25.9,1007.38,11.9,49.84
2023-02-06,0.0,32.04,25.05,1008.27,14.05,46.99
2023-02-07,0.0,34.85,28.5,1008.98,11.32,60.99
2023-02-08,0.0,35.96,25.33,1005.49,13.59,56.23
2023-02-09,0.0,36.39,24.98,1007.9,11.06,54.94
2023-02-10,0.0,35.52,23.83,1006.51,17.18,56.47
2023-02-11,2.92,32.03,23.61,1007.21,15.39,53.5
2023-02-12,0.0,33.17,21.98,1007.45,22.31,53.74
2023-02-13,0.0,32.0,21.53,1007.44,11.2,58.37
2023-02-14,0.0,29.19,18.94,1006.05,18.49,61.39
2023-02-15,0.0,32.42,23.79,1006.23,12.73,56.99
2023-02-16,0.11,33.46,24.26,1007.53,15.32,58.29
2023-02-17,0.0,34.72,23.86,1004.22,19.82,55.46
2023-02-18,2.08,33.42,23.61,1005.54,12.24,52.07
2023-02-19,0.0,32.73,23.45,1007.42,15.26,59.23
2023-02-20,0.0,37.6,27.23,1008.74,16.49,56.86
2023-02-21,0.0,30.79,20.94,1010.8,17.23,54.57
2023-02-22,0.0,31.84,23.47,1007.9,12.61,49.51
2023-02-23,0.0,34.67,28.36,1007.13,12.65,52.97
2023-02-24,0.0,39.39,32.06,1008.91,11.61,60.37
2023-02-25,0.0,32.33,21.59,1010.89,12.28,59.36
2023-02-26,0.0,33.73,22.92,1007.14,14.1,55.11
2023-02-27,0.0,34.18,23.51,1006.69,14.09,54.19
2023-02-28,0.0,32.61,20.77,1009.45,15.83,53.34
2023-03-01,0.0,34.47,27.75,1010.32,7.52,57.41
2023-03-02,0.0,34.25,28.16,1008.28,12.81,56.55
2023-03-03,0.05,36.47,24.55,1010.12,9.06,50.01
2023-03-04,0.0,32.93,23.12,1010.0,13.91,60.82
2023-03-05,0.0,32.36,24.9,1008.5,15.6,46.1
2023-03-06,0.0,32.7,25.96,1008.24,7.65,54.95
2023-03-07,0.0,32.02,25.63,1008.55,19.06,51.55
2023-03-08,0.0,33.19,24.61,1010.27,10.14,57.24
2023-03-09,0.0,34.67,23.73,1007.29,13.08,53.98
2023-03-10,0.0,34.79,28.77,1007.41,13.91,52.99
2023-03-11,0.0,34.58,28.11,1010.71,12.9,49.46
2023-03-12,3.93,31.61,22.71,1007.5,16.66,54.16
2023-03-13,0.0,32.26,24.62,1009.49,19.2,56.92
2023-03-14,0.0,35.01,23.93,1008.77,14.88,55.57
2023-03-15,0.0,32.29,25.11,1009.27,8.06,65.13
2023-03-16,0.0,32.66,22.15,1007.34,13.15,51.82
2023-03-17,0.0,31.04,19.88,1008.57,16.48,54.48
2023-03-18,0.0,31.76,25.74,1007.35,11.08,55.4
2023-03-19,0.0,29.96,22.91,1008.95,12.86,58.7
2023-03-20,0.0,35.32,28.84,1006.03,16.33,51.34
2023-03-21,0.0,32.85,21.63,1009.11,15.14,54.8
2023-03-22,0.0,34.58,23.5,1007.5,15.61,48.75
2023-03-23,4.53,35.93,24.8,1004.94,14.97,58.46
2023-03-24,3.46,29.71,21.85,1010.93,8.48,56.2
2023-03-25,0.0,35.13,25.87,1008.18,15.75,52.82
2023-03-26,0.0,34.07,25.93,1006.14,13.51,60.98
2023-03-27,0.0,32.6,20.7,1006.77,12.7,56.96
2023-03-28,0.0,35.37,24.82,1006.0,14.2,63.33
2023-03-29,0.0,30.95,21.57,1007.74,19.54,59.95
2023-03-30,0.0,29.32,17.45,1006.82,12.79,59.15
2023-03-31,0.0,30.78,19.04,1007.6,16.94,53.75
2023-04-01,1.98,36.7,30.39,1009.67,17.1,48.4
2023-04-02,0.0,34.91,27.27,1011.26,12.31,53.01
2023-04-03,0.0,30.62,23.56,1008.66,15.12,57.86
2023-04-04,0.0,29.95,18.08,1007.1,12.07,59.82
2023-04-05,0.0,31.41,22.85,1009.53,13.94,54.91
2023-04-06,0.0,34.58,22.61,1007.15,13.85,50.95
2023-04-07,0.0,34.37,26.27,1009.12,20.73,49.55
2023-04-08,0.0,34.15,26.53,1007.66,20.84,51.33
2023-04-09,0.0,31.9,25.21,1007.5,17.66,51.46
2023-04-10,0.0,34.0,23.98,1008.16,13.68,48.48
2023-04-11,0.0,32.32,23.74,1007.16,10.6,54.8
2023-04-12,0.0,29.86,23.78,1009.13,13.45,51.42
2023-04-13,1.18,34.68,27.29,1011.14,17.74,47.48
2023-04-14,0.0,33.79,25.62,1010.38,16.63,53.44
2023-04-15,11.05,35.64,29.42,1009.04,15.7,70.62
2023-04-16,0.81,33.41,24.93,1009.41,14.77,53.35
2023-04-17,0.0,33.62,25.02,1011.63,9.72,57.5
2023-04-18,0.0,29.82,21.12,1009.19,12.65,57.03
2023-04-19,0.0,30.9,20.14,1009.7,15.09,52.45
2023-04-20,0.03,33.62,25.51,1009.34,15.77,48.29
2023-04-21,0.0,31.56,22.61,1011.06,12.02,56.51
2023-04-22,0.0,33.18,22.47,1005.89,7.71,54.08
2023-04-23,2.0,34.82,22.95,1005.69,13.85,54.14
2023-04-24,0.0,32.79,20.83,1009.06,17.37,58.38
2023-04-25,0.0,36.26,26.68,1008.25,15.82,45.79
2023-04-26,0.0,36.35,29.75,1007.26,12.22,61.37
2023-04-27,1.13,31.63,20.09,1008.34,11.27,61.44
2023-04-28,0.0,34.77,24.74,1010.23,13.2,42.82
2023-04-29,0.0,32.76,25.01,1005.92,16.28,58.82
2023-04-30,0.0,29.83,17.9,1005.71,8.98,53.96
2023-05-01,0.0,31.98,23.68,1008.31,14.37,58.07
2023-05-02,0.0,33.19,24.16,1008.67,16.32,62.43
2023-05-03,0.0,35.99,28.7,1006.29,10.15,53.34
2023-05-04,245.21,34.68,27.84,993.19,71.34,100.0
2023-05-05,0.0,34.73,22.82,1006.16,11.75,53.5
2023-05-06,0.0,32.94,22.98,1008.58,10.54,48.58
2023-05-07,0.0,33.11,22.37,1008.55,16.77,57.03
2023-05-08,0.0,31.05,20.18,1008.28,12.43,57.02
2023-05-09,0.0,36.38,30.08,1005.84,10.77,56.68
2023-05-10,0.0,35.62,29.32,1007.26,9.07,48.47
2023-05-11,0.0,34.59,23.18,1010.72,16.11,46.13
2023-05-12,0.0,31.33,20.8,1007.68,15.7,54.7
2023-05-13,0.0,34.58,23.35,1008.7,12.63,60.36
2023-05-14,1.92,35.81,26.64,1006.63,9.78,52.57
2023-05-15,0.11,33.82,21.98,1008.53,14.57,50.25
2023-05-16,0.0,34.31,27.41,1008.56,19.92,53.12
2023-05-17,0.0,31.39,21.51,1008.93,14.47,59.88
2023-05-18,0.0,30.39,23.3,1007.69,15.99,52.45
2023-05-19,0.0,33.7,27.67,1007.53,14.34,55.01
2023-05-20,0.0,35.25,29.16,1008.59,12.28,59.55
2023-05-21,0.0,29.75,22.02,1006.44,15.57,51.73
2023-05-22,0.0,32.75,25.45,1006.78,14.47,49.49
2023-05-23,0.0,32.52,24.54,1009.52,10.68,61.67
2023-05-24,0.0,34.06,23.08,1007.64,12.8,57.52
2023-05-25,208.21,34.03,27.64,993.55,68.11,100.0
2023-05-26,0.0,33.35,26.9,1007.42,18.67,56.23
2023-05-27,0.0,32.73,20.83,1010.25,14.96,55.58
2023-05-28,0.0,35.32,24.56,1006.16,10.46,42.53
2023-05-29,0.0,34.11,23.06,1008.2,10.67,63.56
2023-05-30,184.67,32.95,25.8,997.59,58.8,100.0
2023-05-31,2.17,37.92,30.39,1009.24,16.42,55.13
2023-06-01,6.88,35.94,25.86,994.32,18.52,85.91
2023-06-02,18.66,37.51,27.83,992.99,24.55,89.26
2023-06-03,28.4,38.45,30.96,994.95,23.06,91.97
2023-06-04,13.65,35.35,25.86,995.32,17.23,86.33
2023-06-05,3.64,35.27,26.02,995.65,12.41,81.92
2023-06-06,45.33,37.25,29.95,994.1,22.84,92.23
2023-06-07,40.56,37.21,27.38,994.1,20.35,84.61
2023-06-08,176.51,39.53,30.18,982.32,57.55,100.0
2023-06-09,17.82,35.72,26.09,996.88,17.5,90.05
2023-06-10,1.0,37.13,27.24,995.56,15.42,77.13
2023-06-11,37.23,34.13,25.98,992.59,23.75,97.24
2023-06-12,37.52,39.9,32.61,994.21,25.92,96.28
2023-06-13,14.86,39.78,29.2,993.76,14.2,84.9
2023-06-14,6.39,36.14,29.06,996.74,14.48,75.04
2023-06-15,9.62,39.47,31.87,995.71,21.33,89.91
2023-06-16,29.8,38.68,28.13,993.53,19.41,89.41
2023-06-17,159.52,36.47,25.95,985.82,56.88,100.0
2023-06-18,38.31,38.69,30.31,994.98,23.9,86.14
2023-06-19,71.21,37.98,29.42,990.32,36.44,100.0
2023-06-20,20.26,38.55,31.64,997.0,18.95,82.43
2023-06-21,8.39,35.7,24.44,996.15,17.61,81.81
2023-06-22,17.1,36.58,26.61,994.5,15.18,87.82
2023-06-23,184.91,36.75,27.39,985.09,61.06,100.0
2023-06-24,72.97,37.88,30.04,993.47,30.23,98.41
2023-06-25,27.73,37.0,29.6,991.81,23.17,91.1
2023-06-26,38.6,36.76,29.64,997.65,22.82,95.75
2023-06-27,2.68,36.73,30.56,994.16,14.05,81.66
2023-06-28,1.57,36.89,25.64,997.52,12.42,77.08
2023-06-29,4.57,41.48,30.91,993.76,21.6,87.22
2023-06-30,76.64,40.59,30.92,990.08,31.84,99.3
2023-07-01,17.66,37.73,27.65,997.34,19.25,79.17
2023-07-02,262.53,33.84,26.08,979.24,81.1,100.0
2023-07-03,87.09,42.2,33.59,990.44,33.76,100.0
2023-07-04,225.93,37.15,29.21,983.43,77.99,100.0
2023-07-05,9.49,37.74,31.73,995.24,16.75,83.99
2023-07-06,91.15,36.03,26.73,990.59,37.76,100.0
2023-07-07,75.79,36.76,28.65,991.04,31.65,99.17
2023-07-08,15.13,39.81,31.41,995.44,15.94,82.41
2023-07-09,53.88,36.31,27.61,992.54,27.98,97.73
2023-07-10,207.83,37.82,26.55,981.42,59.78,100.0
2023-07-11,6.53,37.66,30.35,999.0,16.48,83.45
2023-07-12,20.56,41.94,33.9,994.94,20.12,81.99
2023-07-13,30.64,38.39,31.94,995.48,21.43,93.94
2023-07-14,27.33,36.23,25.7,994.7,21.55,97.05
2023-07-15,101.37,36.6,24.88,988.29,41.27,100.0
2023-07-16,20.41,39.13,32.49,995.08,22.34,88.03
2023-07-17,264.07,42.23,31.35,982.98,80.89,100.0
2023-07-18,22.53,39.4,31.07,996.44,17.91,89.49
2023-07-19,19.77,38.76,27.13,992.71,13.2,83.11
2023-07-20,16.26,41.94,33.23,995.81,18.49,93.54
2023-07-21,11.57,40.57,34.23,997.89,15.29,81.37
2023-07-22,9.3,37.94,28.77,993.79,17.35,83.53
2023-07-23,2.5,40.51,32.75,997.43,19.68,79.52
2023-07-24,101.41,38.93,32.57,990.69,38.09,100.0
2023-07-25,36.72,40.01,28.45,991.39,21.51,97.99
2023-07-26,112.9,41.1,34.0,988.07,39.5,100.0
2023-07-27,71.03,40.1,33.95,991.44,31.88,100.0
2023-07-28,129.71,40.52,29.32,988.76,45.15,100.0
2023-07-29,314.68,40.81,30.98,975.19,90.39,100.0
2023-07-30,89.44,40.63,32.14,992.42,36.54,100.0
2023-07-31,56.46,41.51,35.49,995.52,26.36,95.18
2023-08-01,10.18,38.75,32.49,995.13,17.83,94.99
2023-08-02,16.44,40.04,30.19,996.86,23.77,82.11
2023-08-03,5.46,40.68,29.12,996.25,13.76,84.1
2023-08-04,24.74,42.46,34.73,993.53,23.85,81.08
2023-08-05,26.36,41.3,32.88,995.32,19.85,91.32
2023-08-06,22.0,43.17,33.25,995.36,17.18,85.94
2023-08-07,18.53,41.34,31.17,994.79,14.85,85.54
2023-08-08,12.33,40.7,31.93,994.65,15.13,80.86
2023-08-09,6.28,42.85,34.53,997.72,14.04,80.88
2023-08-10,156.35,42.53,34.55,990.48,54.8,100.0
2023-08-11,6.46,39.32,33.19,995.8,16.35,77.73
2023-08-12,34.02,39.24,29.56,994.77,27.81,87.15
2023-08-13,148.65,39.75,33.2,984.87,52.15,100.0
2023-08-14,80.87,43.33,35.75,992.33,30.49,100.0
2023-08-15,1.8,41.7,32.14,994.19,11.68,83.04
2023-08-16,140.1,42.05,31.89,985.61,41.55,100.0
2023-08-17,13.72,43.02,32.48,993.89,12.35,82.74
2023-08-18,94.69,41.52,32.5,990.2,36.36,100.0
2023-08-19,76.6,40.45,31.04,991.1,36.62,100.0
2023-08-20,154.54,39.62,33.59,985.94,61.39,100.0
2023-08-21,48.79,42.26,31.21,994.14,26.24,96.57
2023-08-22,31.48,41.79,33.91,993.36,24.73,93.76
2023-08-23,12.51,41.64,34.24,996.63,21.98,82.46
2023-08-24,3.25,41.81,30.84,994.93,17.98,87.69
2023-08-25,31.4,42.62,33.72,992.31,20.56,99.81
2023-08-26,11.58,40.71,34.14,994.04,16.01,84.99
2023-08-27,5.78,44.49,34.19,993.82,17.02,84.2
2023-08-28,0.61,41.19,34.15,994.53,18.85,85.92
2023-08-29,10.68,40.79,29.67,997.97,12.66,88.26
2023-08-30,22.83,41.79,34.04,996.07,20.28,81.0
2023-08-31,3.4,40.6,34.04,997.75,10.39,83.46
2023-09-01,21.53,45.44,36.19,996.71,13.57,89.09
2023-09-02,17.23,42.4,35.78,998.39,18.02,80.11
2023-09-03,61.2,40.18,30.76,994.24,35.25,97.08
2023-09-04,1.45,40.43,28.67,994.11,12.67,77.7
2023-09-05,19.97,45.6,34.46,994.01,16.31,80.06
2023-09-06,12.35,42.39,32.31,994.96,11.63,95.05
2023-09-07,21.74,42.73,31.32,990.48,21.25,86.55
2023-09-08,207.63,41.85,34.3,984.61,61.31,100.0
2023-09-09,13.04,40.47,29.39,995.81,16.95,92.73
2023-09-10,53.63,42.76,34.01,992.55,30.13,98.85
2023-09-11,98.11,42.31,35.35,990.31,37.09,100.0
2023-09-12,16.53,40.32,30.56,995.63,14.72,83.37
2023-09-13,158.04,40.59,34.32,990.72,49.88,100.0
2023-09-14,17.8,45.34,34.04,992.95,19.65,85.49
2023-09-15,3.63,42.65,36.19,997.04,16.59,80.75
2023-09-16,32.79,41.67,31.03,995.72,19.63,85.91
2023-09-17,3.2,43.23,34.88,993.03,14.49,84.39
2023-09-18,42.21,38.87,28.38,991.88,25.1,96.14
2023-09-19,7.21,45.46,34.47,992.73,17.47,81.12
2023-09-20,25.39,42.33,31.33,992.65,24.25,86.05
2023-09-21,30.02,45.36,37.95,994.36,17.96,90.02
2023-09-22,25.37,42.23,36.07,991.4,21.16,86.61
2023-09-23,15.69,41.38,30.69,995.4,17.97,87.93
2023-09-24,32.15,45.21,38.21,993.78,20.87,83.32
2023-09-25,34.88,45.84,38.49,992.58,19.74,94.78
2023-09-26,1.61,43.16,32.39,997.03,17.25,73.91
2023-09-27,19.13,44.69,38.42,996.22,13.94,99.88
2023-09-28,73.61,41.79,34.33,989.23,35.71,100.0
2023-09-29,49.8,41.33,29.84,993.15,21.46,89.46
2023-09-30,10.1,41.62,30.82,993.34,14.99,89.39
2023-10-01,0.0,44.37,34.87,1006.38,17.36,55.82
2023-10-02,0.0,45.71,38.41,1008.25,12.74,61.36
2023-10-03,0.0,43.06,36.68,1006.66,17.53,46.64
2023-10-04,0.0,40.06,31.33,1007.43,14.14,58.74
2023-10-05,0.0,42.6,30.79,1005.03,11.28,57.26
2023-10-06,0.0,41.45,35.32,1009.5,12.69,47.61
2023-10-07,0.0,38.39,29.06,1006.34,13.61,47.95
2023-10-08,0.4,45.98,38.61,1006.48,18.7,44.82
2023-10-09,0.0,42.88,32.4,1006.33,13.45,50.29
2023-10-10,95.37,39.15,28.08,1002.04,34.83,94.76
2023-10-11,0.0,45.43,34.34,1009.88,13.04,63.0
2023-10-12,0.0,36.87,27.0,1010.37,20.03,59.01
2023-10-13,0.0,43.5,33.41,1011.31,9.28,53.46
2023-10-14,179.59,43.65,35.48,997.34,55.07,100.0
2023-10-15,213.65,44.09,33.97,993.04,70.58,100.0
2023-10-16,0.0,42.31,30.48,1007.25,7.85,59.73
2023-10-17,0.0,43.58,32.48,1007.76,14.13,61.11
2023-10-18,2.13,42.69,36.45,1010.05,12.61,58.18
2023-10-19,7.34,40.81,34.03,1006.45,16.12,58.21
2023-10-20,0.0,40.75,31.39,1007.9,12.83,61.65
2023-10-21,0.0,42.32,35.06,1007.66,18.31,56.42
2023-10-22,1.56,41.05,33.73,1008.99,12.74,52.5
2023-10-23,0.0,40.98,29.52,1008.89,12.93,56.74
2023-10-24,0.0,43.07,33.15,1007.06,13.15,51.85
2023-10-25,0.0,40.84,34.37,1009.04,11.17,50.81
2023-10-26,2.14,44.52,37.42,1007.07,13.59,55.53
